A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YFL066C,YGR296W,0.989796,0.208714,0.989796,False,27,48,YFL066C_YGR296W,YFL066C,YGR296W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YGR296W,P43538,P0CX14|P0CX15,7.0,,6.0,,0.0,,2715.0,,0.984,,392.0,,1.327e-65,,0.9594,,0.9594,,0.9534,,1.0,,0.9229,,12.0,20.0,11.0,19.0,0.0,0.0,781.0,782.0,0.989,0.989,8.367e-255,4.099e-233,3111,0.1196974431379236,5.948261144019598,337.1176777482033,11.524089131595296,0.1676650382084401,7.301061041179133,410.85332494974136,25.743358032789583,0.1268292306662768,4.375627866525439,236.57684183120728,3.8613456405006654,0.0990665609862906,5.18787271204945,293.28979444503784,6.259550457466711,0.47705078125,1.354,29.58,0.0242741816556866,7.0,6.0,0.0,2715.0,0.984,392.0,1.327e-65,0.9594,0.9594,0.9534,1.0,0.9229,12.0,11.0,0.0,781.0,0.989,8.367e-255,3.588515801250626,1.0,1.0,1.0,True,True
YFL066C,YPR204W,0.992347,0.376938,0.992347,True,27,48,YFL066C_YPR204W,YFL066C,YPR204W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YPR204W,P43538,Q08995,2.0,15.0,1.0,14.0,0.0,0.0,2790.0,2766.0,0.987,0.987,392.0,392.0,1.1759999999999999e-66,2.2469999999999997e-51,0.9782,0.9786,0.9782,0.3753,0.9743,0.9786,1.0,1.0,0.9266,0.9059,3.0,18.0,2.0,17.0,0.0,0.0,784.0,784.0,0.992,0.992,7.631000000000001e-256,2.441e-244,3127,0.0091017100557309,1.6933794203003227,96.46304446458817,0.2216353910839138,0.1604707666325169,7.14019573977108,400.2164495587349,24.28490617992796,0.1042281741249392,3.991375583454805,211.3415986895561,2.7305464552060275,0.0527493551342286,3.788588130499874,213.18177318573,2.2670930112559966,0.46484375,1.436,31.67,0.033722688225445,2.0,1.0,0.0,2766.0,0.987,392.0,1.1759999999999999e-66,0.9782,0.3753,0.9743,1.0,0.9059,3.0,2.0,0.0,784.0,0.992,7.631000000000001e-256,0.4818354078947956,0.7,,1.0,True,True
YFL066C,YLR466W,0.989796,0.280753,0.989796,False,27,48,YFL066C_YLR466W,YFL066C,YLR466W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YLR466W,P43538,O13559,8.0,15.0,7.0,14.0,0.0,0.0,2697.0,2641.0,0.984,0.984,392.0,392.0,5.605e-66,6.41e-55,0.9458,0.9462,0.9458,0.2742,0.9426,0.9462,1.0,1.0,0.9136,0.8517,6.0,18.0,5.0,17.0,0.0,0.0,781.0,782.0,0.989,0.989,8.367e-255,1.326e-238,3120,0.1567736970121059,7.039529355152511,398.72060829401016,18.57925830544614,0.1640877815547857,7.214978173377967,403.9956897497177,25.16480617514793,0.0899818846219683,3.7243094559473255,200.7737085223198,2.381392658390126,0.0963371406158227,5.14517771016771,292.00024461746216,5.804680424389151,0.43017578125,1.285,27.69,0.0202804466351934,8.0,7.0,0.0,2641.0,0.984,392.0,5.605e-66,0.9458,0.2742,0.9426,1.0,0.8517,6.0,5.0,0.0,781.0,0.989,8.367e-255,4.298272700302891,0.7,1.0,1.0,True,True
YDR144C,YIR039C,0.312081,0.312081,0.346369,False,6,32,YDR144C_YIR039C,YDR144C,YIR039C,False,"{'YMR307W', 'YEL040W', 'YBR106W', 'YJR024C', 'YDR011W', 'YGR281W', 'YNL149C', 'YOR077W', 'YNL257C', 'YOR153W', 'YFL048C', 'YBR078W', 'YDR261C', 'YLR214W', 'YJL171C'}",set(),15,0,set(),15,0,0.0,0.0,YDR144C,YIR039C,P53379,P40583,3.0,3.0,2.0,2.0,0.0,0.0,1381.0,1440.0,0.327,0.313,593.0,603.0,3.1279999999999997e-47,7.063e-49,0.6848,0.6856,0.6191,0.6856,0.6848,0.6796,1.0,1.0,0.6655,0.7021,3.0,2.0,2.0,1.0,0.0,0.0,273.0,268.0,0.383,0.4,2.419e-76,2.272e-75,1982,0.0053963058398385,1.2118150017544451,68.94040632247925,0.0693088109427073,0.035246659239621,3.42983905930024,195.31378000974652,1.879951317799819,0.0611710544462513,2.346943949594027,133.16190439462662,0.3331840266905205,0.0145110528865243,1.944786598142756,111.22545552253725,0.2631826749289729,0.05419921875,0.4583,11.61,0.0005125988630103,3.0,2.0,0.0,1381.0,0.313,593.0,7.063e-49,0.6848,0.6191,0.6796,1.0,0.6655,2.0,1.0,0.0,268.0,0.383,2.419e-76,-2.4171290249565085,0.802,0.83,1.0,True,True
YKR024C,YLR276C,0.12938,0.12938,0.161616,False,23,62,YKR024C_YLR276C,YKR024C,YLR276C,False,"{'YOR312C', 'YDR381W', 'YHR066W', 'YDL082W', 'YKL009W', 'YDR418W', 'YHR052W', 'YNL061W', 'YPL093W', 'YGL076C', 'YOR272W', 'YLL008W', 'YOL077C', 'YNL175C', 'YKL172W', 'YBL027W', 'YGL099W', 'YML073C', 'YOR063W'}","{'YDR087C', 'YCR016W', 'YDR412W', 'YOR206W', 'YKL009W', 'YHR052W', 'YBL054W', 'YFR001W', 'YPR143W', 'YAL025C', 'YOL077C', 'YHR088W', 'YKL172W', 'YDL031W', 'YGR103W', 'YKL021C', 'YPL043W', 'YPL211W', 'YNL002C', 'YMR049C', 'YPR016C', 'YGL111W', 'YHR066W', 'YER002W', 'YNL061W', 'YPL093W', 'YMR290C', 'YLR449W', 'YMR131C', 'YOR272W', 'YLL008W', 'YKR081C', 'YNL110C', 'YGR283C'}",19,34,"{'YOR272W', 'YLL008W', 'YOL077C', 'YKL172W', 'YHR066W', 'YKL009W', 'YHR052W', 'YNL061W', 'YPL093W'}",44,9,0.2045454545454545,14.122508266406198,YKR024C,YLR276C,P36120,Q06218,549.0,707.0,17.0,13.0,44.0,46.0,617.0,643.0,0.184,0.207,677.0,536.0,5.928e-24,1.875e-23,0.599,0.6155,0.4895,0.5613,0.599,0.5543,1.0,1.0,0.5233,0.6009,863.0,538.0,17.0,11.0,218.0,113.0,111.0,138.0,0.258,0.28,2.6349999999999998e-23,5.177e-32,4814,0.0279490407844702,2.7662155484176143,158.21876674890518,0.7946051409342447,0.0526107610580199,3.959809001733802,224.1796559691429,3.008850021347534,0.1284541564171998,3.27268666134892,186.4541727900505,0.9438744756615844,0.0261549576429362,2.59782519423366,146.87739658355713,0.6461834313265472,0.20263671875,0.6924,17.42,0.0018162457108749,549.0,13.0,44.0,617.0,0.184,536.0,5.928e-24,0.599,0.4895,0.5543,1.0,0.5233,538.0,11.0,113.0,111.0,0.258,5.177e-32,0.7873593855042809,0.963,0.979,0.924,True,True
YKR024C,YLL008W,0.1590299999999999,0.156915,0.1590299999999999,False,23,62,YKR024C_YLL008W,YKR024C,YLL008W,True,"{'YOR312C', 'YDR381W', 'YHR066W', 'YDL082W', 'YKL009W', 'YDR418W', 'YHR052W', 'YNL061W', 'YPL093W', 'YGL076C', 'YOR272W', 'YOL077C', 'YNL175C', 'YKL172W', 'YBL027W', 'YGL099W', 'YML073C', 'YOR063W'}","{'YOL041C', 'YER006W', 'YNL088W', 'YDR087C', 'YLR276C', 'YDR412W', 'YOR206W', 'YKL009W', 'YHR052W', 'YFR001W', 'YKL006W', 'YPR143W', 'YAL025C', 'YOR294W', 'YDR312W', 'YOL077C', 'YHR088W', 'YNL175C', 'YKL172W', 'YDL031W', 'YGR103W', 'YCR072C', 'YNL022C', 'YNR053C', 'YDR224C', 'YKL021C', 'YPL043W', 'YPL211W', 'YBL028C', 'YBL002W', 'YLR009W', 'YNL002C', 'YMR049C', 'YPR016C', 'YGL111W', 'YDR381W', 'YHR066W', 'YBL003C', 'YDR060W', 'YER002W', 'YNL061W', 'YPL093W', 'YDR496C', 'YPL146C', 'YMR290C', 'YLR449W', 'YGL076C', 'YNL030W', 'YOR272W', 'YLR002C', 'YKR081C', 'YER126C', 'YKL082C', 'YML074C', 'YCL054W', 'YNL110C', 'YBR142W', 'YFL002C', 'YGR270W'}",18,59,"{'YGL076C', 'YOR272W', 'YOL077C', 'YDR381W', 'YHR066W', 'YNL175C', 'YKL172W', 'YKL009W', 'YHR052W', 'YNL061W', 'YPL093W'}",66,11,0.1666666666666666,16.012079850261998,YKR024C,YLL008W,P36120,P32892,477.0,1016.0,10.0,21.0,44.0,46.0,634.0,618.0,0.205,0.196,735.0,739.0,2.229e-27,2.1470000000000003e-26,0.485,0.4793,0.4807,0.4715,0.4747,0.4775,1.0,1.0,0.5332,0.5981,351.0,1117.0,7.0,21.0,53.0,232.0,141.0,156.0,0.286,0.278,1.563e-32,3.681e-37,4813,0.017963289434425,2.199724131612282,124.63119214773178,0.4189809783308717,0.0714666065679453,4.605709374712977,263.0237373113632,4.839157082902684,0.1186798354285565,3.208013907227308,177.10994267463684,0.8453538852566356,0.0316218097346313,2.8512906370074576,163.13467264175415,0.8891825417426955,0.1708984375,0.68,17.34,0.0016441467092836,477.0,10.0,44.0,618.0,0.196,735.0,2.229e-27,0.4793,0.4715,0.4747,1.0,0.5332,351.0,7.0,53.0,141.0,0.278,3.681e-37,0.6648566803375686,0.959,0.979,0.924,True,True
YDL188C,YNR032W,0.427056,0.427056,0.4375,False,10,136,YDL188C_YNR032W,YDL188C,YNR032W,False,"{'YPR040W', 'YJR049C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YJL111W', 'YAL049C', 'YIL142W', 'YJL014W', 'YDL134C', 'YML085C', 'YMR028W', 'YAL016W'}","{'YDR200C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YLR238W', 'YMR029C', 'YMR052W', 'YFR008W', 'YNL127W', 'YAL016W'}",11,8,"{'YAL016W', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W'}",17,2,0.1176470588235294,3.7034468596804464,YDL188C,YNR032W,P23595,P32838,120.0,103.0,3.0,2.0,30.0,30.0,1586.0,1568.0,0.516,0.516,296.0,296.0,2.7470000000000003e-42,9.417e-41,0.9408,0.9409,0.74,0.758,0.758,0.7564,1.0,1.0,0.8742,0.8786,87.0,77.0,3.0,3.0,35.0,32.0,334.0,334.0,0.544,0.537,2.277e-100,1.591e-100,1666,0.0707705449302786,4.5241695361247,257.9758492708206,4.872724999840273,0.1059679667507195,5.691547940615269,321.22215980291367,10.4434547297761,0.0835105562189139,2.6308970111131997,150.20688784122467,0.4596573138062971,0.0473043638365394,3.496359291571372,198.5636389255524,1.7287694032934604,0.1044921875,0.5796,14.75,0.0010926960567163,103.0,2.0,30.0,1568.0,0.516,296.0,2.7470000000000003e-42,0.9408,0.74,0.7564,1.0,0.8742,77.0,3.0,32.0,334.0,0.537,1.591e-100,0.17871802925438163,0.234,0.366,1.0,True,True
YNR070W,YPL058C,0.4546139999999999,0.401059,0.4546139999999999,False,10,304,YNR070W_YPL058C,YNR070W,YPL058C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YNR070W,YPL058C,P53756,Q02785,3.0,3.0,1.0,1.0,1.0,1.0,6285.0,6201.0,0.447,0.45,1356.0,1351.0,0.0,0.0,0.9511,0.9521,0.9511,0.8417,0.9493,0.9521,1.0,1.0,0.8816,0.8489,3.0,3.0,1.0,1.0,1.0,1.0,1185.0,1161.0,0.456,0.457,0.0,0.0,5517,0.0748263300738728,4.579354985303896,259.6903888583184,4.417277591789638,0.2911507988219411,9.92369653057969,560.3493966460228,76.97867191504066,0.0289105712347245,1.3989509556210222,78.36650729179382,0.0571144441492584,0.1341242743171566,6.021975804139939,341.95696473121643,10.474738061761744,0.03759765625,0.2864,7.195,9.938606441965548e-05,3.0,1.0,1.0,6201.0,0.447,1351.0,0.0,0.9511,0.8417,0.9493,1.0,0.8489,3.0,1.0,1.0,1161.0,0.456,0.0,1.803599429636099,0.158,0.724,0.133,False,False
YDL082W,YMR142C,0.98995,0.98995,0.98995,True,2,783,YDL082W_YMR142C,YDL082W,YMR142C,False,"{'YDR382W', 'YJL166W', 'YHR127W', 'YNL023C', 'YEL024W', 'YKL180W', 'YLR384C', 'YKR024C', 'YNL186W', 'YLL034C', 'YGL205W', 'YBL045C', 'YNL069C', 'YDL175C', 'YLL045C', 'YJL189W', 'YNR051C', 'YJL177W', 'YBR191W', 'YBR084C-A;YBL027W', 'YPL086C', 'YBR084W', 'YGR200C', 'YMR242C;YOR312C', 'YLR150W', 'YAL035W', 'YOL080C', 'YLR029C', 'YOL127W', 'YPL127C', 'YDL081C', 'YGL222C', 'Q0045', 'YGL076C', 'YAL059W', 'YMR121C', 'YDR101C', 'YIL148W;YKR094C', 'YGL147C', 'YGL099W', 'YIL052C', 'YLR061W', 'YHR010W;YDR471W', 'YLR340W', 'YPL131W', 'YPL143W', 'YFR031C-A;YIL018W', 'YER056C-A', 'YPR191W', 'YGR148C', 'YPR102C;YGR085C', 'YKL006W', 'YIL009W', 'YNL162W;YHR141C', 'YLR075W', 'YOR091W', 'YEL054C;YDR418W', 'YPR043W;YJR094W-A', 'YOL120C;YNL301C', 'YBL092W', 'YGL246C', 'YNL227C', 'YBR031W', 'YIL133C', 'YOR063W', 'YHR170W', 'YNL314W', 'YGR081C', 'YNL091W', 'YDR381W', 'YNL112W', 'YDR174W', 'YBR263W', 'YGR034W', 'YJL122W', 'YPL220W;YGL135W'}","{'YDR382W', 'YHR127W', 'YLR344W', 'YPR043W', 'YNL023C', 'YKL180W', 'YGL013C', 'YLR384C', 'YER151C', 'YNL186W', 'YAL036C', 'YLR278C', 'YLL034C', 'YHL033C', 'YLR448W', 'YGL205W', 'YPL249C-A', 'YFL034C-A', 'YNL069C', 'YDL175C', 'YLL045C', 'YJL189W', 'YNR051C', 'YBR084C-A;YBL027W', 'YJL177W', 'YBR084W', 'YPL086C', 'YBR191W', 'YGR200C', 'YMR242C;YOR312C', 'YLR150W', 'YGL030W', 'YAL035W', 'YOL080C', 'YLR029C', 'YOL127W', 'YPL127C', 'YDL081C', 'YGL222C', 'YGL076C', 'YPL210C', 'YAL059W', 'YOL039W', 'YDR101C', 'YMR121C', 'YGL147C', 'YLR330W', 'YGL099W', 'YER063W', 'YLR325C', 'YIL052C', 'YHR010W;YDR471W', 'YLR061W', 'YGR245C', 'YLR340W', 'YPL131W', 'YPL143W', 'YGR085C', 'YFR031C-A;YIL018W', 'YER056C-A', 'YGL031C', 'YPL009C', 'YGR148C', 'YDR333C', 'YPR102C;YGR085C', 'YKL006W', 'YDL130W', 'YNL162W;YHR141C', 'YLR406C', 'YLR075W', 'YOR091W', 'YPR043W;YJR094W-A', 'YML081W', 'YOL120C;YNL301C', 'YBL092W', 'YNL182C', 'YDL075W', 'YBL027W', 'YNL227C', 'YER176W', 'YML073C', 'YBR031W', 'YIL133C', 'YHR170W', 'YOR063W', 'YNL314W', 'YIL161W', 'YGR081C', 'YNL091W', 'YDR381W', 'YNL112W', 'YDR174W', 'YLR398C', 'YBR263W', 'YGR054W', 'YLR185W', 'YOL036W', 'YGR034W', 'YGR285C', 'YJL122W', 'YPL220W;YGL135W'}",76,101,"{'YDR382W', 'YPL220W;YGL135W', 'YLR340W', 'YHR127W', 'YPL131W', 'YPL143W', 'YNL023C', 'YFR031C-A;YIL018W', 'YER056C-A', 'YKL180W', 'YHR010W;YDR471W', 'YLR384C', 'YGR148C', 'YPR102C;YGR085C', 'YKL006W', 'YNL186W', 'YNL162W;YHR141C', 'YLR075W', 'YOR091W', 'YPR043W;YJR094W-A', 'YOL120C;YNL301C', 'YBL092W', 'YLL034C', 'YGL205W', 'YNL069C', 'YDL175C', 'YLL045C', 'YJL189W', 'YNR051C', 'YNL227C', 'YBR031W', 'YIL133C', 'YOR063W', 'YJL177W', 'YBR191W', 'YBR084C-A;YBL027W', 'YPL086C', 'YBR084W', 'YGR200C', 'YHR170W', 'YNL314W', 'YGR081C', 'YMR242C;YOR312C', 'YLR150W', 'YNL091W', 'YDR381W', 'YAL035W', 'YNL112W', 'YOL080C', 'YLR029C', 'YOL127W', 'YPL127C', 'YDL081C', 'YDR174W', 'YBR263W', 'YGL222C', 'YGL076C', 'YAL059W', 'YGR034W', 'YMR121C', 'YDR101C', 'YGL147C', 'YGL099W', 'YIL052C', 'YJL122W', 'YLR061W'}",111,66,0.5945945945945946,105.06858940909,YDL082W,YMR142C,Q12690,P40212,1.0,1.0,0.0,0.0,0.0,0.0,1162.0,1163.0,0.989,0.989,199.0,199.0,1.9720000000000002e-32,2.761e-33,0.9617,0.9623,0.9617,0.9623,0.9617,0.9623,1.0,1.0,0.956,0.9538,1.0,1.0,0.0,0.0,0.0,0.0,370.0,370.0,0.989,0.989,3.4260000000000003e-116,3.4260000000000003e-116,1448,0.0001096032438002,0.1680417970244565,9.660777151584623,0.0006184854496351,0.000125306287289,0.1838337923083488,10.48361998796463,0.0007771174183488,0.0006311590525911,0.3051549661546995,17.29182893037796,0.0016531422139535,9.56480346036015e-05,0.1537655853152378,8.796579658985138,0.0004954662069778,0.00048828125,0.04492,1.126,1.183988793567594e-06,1.0,0.0,0.0,1162.0,0.989,199.0,2.761e-33,0.9617,0.9617,0.9617,1.0,0.9538,1.0,0.0,0.0,370.0,0.989,3.4260000000000003e-116,-6.722999882274971,0.689,1.0,1.0,True,True
YFL059W,YMR096W,0.798658,0.798658,0.8013469999999999,False,3,89,YFL059W_YMR096W,YFL059W,YMR096W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL059W,YMR096W,P43545,Q03148,2.0,1.0,1.0,0.0,0.0,0.0,2103.0,2110.0,0.8,0.796,300.0,300.0,3.559e-52,4.066e-54,0.9845,0.9833,0.9812,0.9833,0.9845,0.9815,1.0,1.0,0.9673,0.9664,2.0,1.0,1.0,0.0,0.0,0.0,473.0,472.0,0.807,0.807,6.329e-150,1.343e-149,3069,0.0045250319916652,1.1064181860997504,63.30000847578049,0.0570136103797419,0.0091914802993279,1.7229492862921283,98.21945536136629,0.2071862437706388,0.0099956119738396,0.9686422928572458,54.947234988212585,0.0197735926207698,0.0042660144971347,1.0451239210783283,59.706199169158936,0.045561093796622,0.01611328125,0.2546,6.453,7.761114177080923e-05,1.0,0.0,0.0,2103.0,0.796,300.0,4.066e-54,0.9833,0.9812,0.9815,1.0,0.9664,1.0,0.0,0.0,472.0,0.807,6.329e-150,-5.428708146916679,1.0,,1.0,True,True
YHR164C,YMR080C,0.0775296,0.0775296,0.121524,False,4,446,YHR164C_YMR080C,YHR164C,YMR080C,False,"{'YAR007C', 'YDR499W', 'YNL312W', 'YJL173C', 'YBR136W'}","{'YGL173C', 'YLR363C', 'YNL118C', 'YDL189W'}",5,4,set(),9,0,0.0,0.0,YHR164C,YMR080C,P38859,P30771,78.0,141.0,1.0,3.0,29.0,29.0,748.0,937.0,0.168,0.191,888.0,725.0,3.5550000000000004e-30,2.3149999999999998e-33,0.5102,0.648,0.309,0.4941,0.4701,0.4889,1.0,1.0,0.5244,0.5923,18.0,48.0,0.0,3.0,13.0,16.0,136.0,134.0,0.28,0.283,2.393e-30,4.4300000000000005e-30,4038,0.0248246578720116,2.601272528589045,148.69859772920609,0.650130046328282,0.0527598432729897,3.908149288747272,221.3233340382576,2.5529006775134,0.161533089838059,3.625154542144785,204.81383550167084,1.5603035815680923,0.0266751183736909,2.643216800115858,150.27021169662476,0.7302927472403301,0.279296875,0.9272,22.23,0.0059926685738328,78.0,1.0,29.0,748.0,0.168,725.0,2.3149999999999998e-33,0.5102,0.309,0.4701,1.0,0.5244,18.0,0.0,13.0,134.0,0.28,2.393e-30,0.8229605892666855,0.306,,0.236,False,False
YFL003C,YOL090W,0.1742599999999999,0.158714,0.1742599999999999,False,5,727,YFL003C_YOL090W,YFL003C,YOL090W,False,set(),"{'YDR097C', 'YCR028C-A', 'YCR092C'}",0,3,set(),3,0,0.0,0.0,YFL003C,YOL090W,P40965,P25847,58.0,86.0,0.0,3.0,39.0,40.0,1568.0,1532.0,0.188,0.188,839.0,834.0,1.494e-43,1.484e-43,0.7275,0.7314,0.6974,0.6384,0.688,0.6971,1.0,1.0,0.6715,0.6811,632.0,663.0,3.0,4.0,610.0,633.0,125.0,133.0,0.231,0.229,1.994e-27,8.805000000000001e-30,2972,0.018714146526419,2.27800244231128,129.8928330540657,0.4503536818544665,0.0943798124238101,5.547350026071875,315.51338332891464,8.297629043859851,0.1318461434544608,3.2078064779481656,181.01516085863116,0.8564376746831125,0.0384054093292318,3.166385170827568,180.75172805786133,1.197712545411557,0.1201171875,0.56,14.07,0.0008086284884277,58.0,0.0,39.0,1532.0,0.188,834.0,1.484e-43,0.7275,0.6384,0.688,1.0,0.6715,632.0,3.0,610.0,125.0,0.229,8.805000000000001e-30,0.4198947297955563,0.91,1.0,0.904,True,True
YDL140C,YOR341W,0.203116,0.203116,0.211538,False,3,688,YDL140C_YOR341W,YDL140C,YOR341W,False,"{'YDR050C', 'YEL046C', 'YGR116W', 'YNL085W', 'YJR072C', 'YGL207W', 'YGR005C', 'YML028W', 'YOL005C', 'YGR063C', 'YDR404C', 'YFL023W', 'YJR017C', 'YBR279W', 'YPR187W', 'YML010W', 'YER162C', 'YKL160W', 'YBR193C', 'YDL084W', 'YOR210W', 'YGL130W', 'YER139C', 'YBR154C', 'YBR009C', 'YDR224C', 'YOR116C', 'YML069W', 'YBL002W', 'YLR430W', 'YPR133C', 'YJL140W', 'YDL115C', 'YER148W', 'YGR186W', 'YBL003C', 'YHR143W-A', 'YJL168C', 'YAL005C', 'YDR289C', 'YEL037C', 'YLL024C', 'YNL030W', 'YKL152C', 'YIL021W', 'YNL007C', 'YGL070C', 'YOR224C', 'YPL228W', 'YPL129W', 'YOR151C'}","{'YPR010C', 'YDL042C', 'YDL115C', 'YKR010C', 'YFR028C', 'YHR143W-A', 'YJR063W', 'YMR270C', 'YFL023W', 'YNL113W', 'YPR187W', 'YBL025W', 'YJL076W', 'YOR340C', 'YPR110C', 'YOR224C', 'YJL148W', 'YOR210W', 'YNL248C', 'YBR154C', 'YDR156W'}",51,21,"{'YFL023W', 'YPR187W', 'YOR224C', 'YDL115C', 'YOR210W', 'YBR154C', 'YHR143W-A'}",65,7,0.1076923076923077,8.384589045635966,YDL140C,YOR341W,P04050,P10964,66.0,65.0,1.0,1.0,30.0,29.0,2856.0,2855.0,0.219,0.216,1798.0,1806.0,2.063e-85,2.472e-83,0.6573,0.6544,0.6325,0.6544,0.6573,0.6506,1.0,1.0,0.6446,0.6535,49.0,15.0,1.0,0.0,38.0,10.0,449.0,483.0,0.267,0.268,7.677e-126,7.113e-137,1589,0.0074253521956999,1.429870552457401,81.51242476701736,0.1133229108259325,0.1416088284220339,6.800715544887483,385.0783770680428,20.16724479568083,0.0608734199041939,2.3883827545065053,133.35688889026642,0.3707319113172887,0.0470119419054163,3.572087308739589,202.6898946762085,1.8236562043451447,0.2001953125,0.844,21.23,0.0040635825196407,65.0,1.0,29.0,2855.0,0.216,1798.0,2.063e-85,0.6544,0.6325,0.6506,1.0,0.6446,15.0,0.0,10.0,449.0,0.267,7.113e-137,-0.08125129140711598,0.542,0.539,0.085,False,False
YDL019C,YHR001W,0.0748246,0.0748246,0.21968,False,6,260,YDL019C_YHR001W,YDL019C,YHR001W,False,{'YLR347C'},"{'YNR012W', 'YOR231W', 'YPL181W', 'YLR094C', 'YDR539W'}",1,5,set(),6,0,0.0,0.0,YDL019C,YHR001W,Q12451,P38755,132.0,96.0,2.0,2.0,27.0,26.0,642.0,693.0,0.219,0.221,420.0,425.0,1.243e-18,1.374e-21,0.7029,0.6933,0.2469,0.6754,0.6771,0.6719,1.0,1.0,0.6017,0.657,36.0,,2.0,,8.0,,104.0,,0.271,,9.16e-21,,1365,0.030360805090419,2.862726573993316,162.7750237584114,0.899840309815531,0.1151450042504996,6.060848966465085,343.7366655468941,13.61438617788598,0.200933675743798,4.136303675937111,228.39045751094815,1.9978922841884457,0.0513669176760214,3.6541220513362513,207.891721367836,2.0407069841080165,0.30419921875,0.955,23.69,0.0070266817262598,96.0,2.0,26.0,642.0,0.219,420.0,1.374e-21,0.6933,0.2469,0.6719,1.0,0.6017,36.0,2.0,8.0,104.0,0.271,9.16e-21,2.0293316941913537,0.864,0.647,1.0,True,True
YHR141C,YNL162W,1.0,1.0,1.0,True,2,789,YHR141C_YNL162W,YHR141C,YNL162W,False,"{'YPL210C', 'YFL007W', 'YOR091W', 'YER094C', 'YIL057C', 'YGL099W', 'YGL011C'}","{'YAL059W', 'YOR091W', 'YDR101C', 'YGL099W', 'YHR170W'}",7,5,"{'YOR091W', 'YGL099W'}",10,2,0.2,4.565868952902008,YHR141C,YNL162W,P0CX27|P0CX28,P0CX27|P0CX28,0.0,0.0,0.0,0.0,0.0,0.0,759.0,759.0,1.0,1.0,106.0,106.0,1.052e-18,1.052e-18,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,1.0,1.0,1.2380000000000001e-64,1.2380000000000001e-64,4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,759.0,1.0,106.0,1.052e-18,0.9997,0.9997,0.9997,1.0,1.0,0.0,0.0,0.0,216.0,1.0,1.2380000000000001e-64,-7.06310025541748,1.0,1.0,1.0,True,True
