A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,Query Strain ID,Query allele name,Array Strain ID,Genetic interaction score (ε),P-value,SL
YKL073W,YBR169C,0.1521,0.1521,0.193362,False,13,78,YBR169C_YKL073W,YKL073W,YBR169C,False,"{'YMR086W', 'YMR288W', 'YBR101C', 'YDL048C', 'YPL106C', 'YAL005C', 'YLL024C'}","{'YHR037W', 'YNL007C', 'YAL005C', 'YOR027W', 'YNL209W', 'YER103W', 'YOR007C', 'YLL024C', 'YDR171W', 'YPL106C', 'YNL241C', 'YCL028W'}",7,12,"{'YPL106C', 'YLL024C', 'YAL005C'}",16,3,0.1875,6.120200119068001,YBR169C,YKL073W,P32590,P36016,326.0,105.0,11.0,1.0,44.0,27.0,1431.0,1465.0,0.195,0.19,690.0,739.0,3.1889999999999995e-41,1.632e-41,0.7679,0.7671,0.7648,0.6116,0.7546,0.7671,1.0,1.0,0.7067,0.6593,1225.0,218.0,11.0,8.0,892.0,115.0,112.0,111.0,0.227,0.219,1.1069999999999999e-23,3.7389999999999997e-23,875,0.0233041525069073,2.53025192999311,143.24397039413452,0.5856084831665656,0.0790795161376163,4.948385651205252,282.01454812288284,6.156675612505812,0.2048162950423179,4.122894065672555,231.6534463763237,2.3347976399318675,0.0349925857146146,3.04335432913698,173.68823385238647,1.1348066712903182,0.20849609375,0.8784,21.75,0.0051245509646638,105.0,1.0,27.0,1431.0,0.19,690.0,1.632e-41,0.7671,0.6116,0.7546,1.0,0.6593,218.0,8.0,115.0,111.0,0.219,1.1069999999999999e-23,0.7123421324633333,YKL073W_sn363,lhs1,YBR169C_dma314,-0.0203,0.3938,False
YDL138W,YDR387C,0.173001,0.173001,0.237838,False,27,1,YDL138W_YDR387C,YDL138W,YDR387C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDL138W,YDR387C,Q12300,Q04162,746.0,500.0,26.0,21.0,38.0,37.0,823.0,838.0,0.24,0.243,569.0,558.0,4.824e-19,1.62e-19,0.6895,0.6965,0.5136,0.6965,0.6895,0.6869,1.0,1.0,0.625,0.6832,175.0,66.0,22.0,7.0,54.0,23.0,137.0,145.0,0.254,0.252,2.935e-31,2.044e-34,1570,0.0148814761943623,1.988150439574503,112.8560427427292,0.2770082803632283,0.1504632198841956,6.73574722180785,379.373908162117,18.16869559177602,0.151597419154244,3.4541390185619307,192.9685497879982,1.2049601518857087,0.0562883661108535,3.766921187159891,212.92116165161133,2.117693495649847,0.2880859375,0.9165,21.42,0.0052333287734148,500.0,21.0,37.0,823.0,0.24,558.0,1.62e-19,0.6895,0.5136,0.6869,1.0,0.625,66.0,7.0,23.0,137.0,0.252,2.044e-34,1.6227729717773485,YDR387C_sn2618,ydr387c,YDL138W_dma730,-0.0545,0.1859,False
YDL138W,YOL103W,0.121887,0.121887,0.1527089999999999,False,27,1,YDL138W_YOL103W,YDL138W,YOL103W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDL138W,YOL103W,Q12300,P30606,141.0,138.0,20.0,2.0,12.0,28.0,1110.0,1119.0,0.238,0.235,611.0,640.0,7.212e-24,7.148e-27,0.7172,0.7097,0.578,0.7097,0.7172,0.703,1.0,1.0,0.722,0.7297,70.0,101.0,20.0,16.0,27.0,29.0,177.0,173.0,0.3,0.285,1.084e-43,4.014e-43,1586,0.009014550183421,1.547492740090979,87.77253049612045,0.1329107992775593,0.0526727046921372,3.833649748668032,219.48093032836917,2.246303290224734,0.1464980486029494,3.374446141972949,188.81784200668332,1.1857976002692103,0.02075247858638,2.298782992906537,131.35484981536865,0.421859604373896,0.1611328125,0.684,16.33,0.0020632839360353,138.0,2.0,12.0,1110.0,0.235,611.0,7.148e-27,0.7097,0.578,0.703,1.0,0.722,70.0,16.0,27.0,173.0,0.285,1.084e-43,-0.8469601155037914,YOL103W_sn2227,itr2,YDL138W_dma730,-0.0027,0.4703,False
YDL138W,YDR343C,0.173001,0.173001,0.231579,False,27,1,YDL138W_YDR343C,YDL138W,YDR343C,False,set(),{'YBR061C'},0,1,set(),1,0,0.0,0.0,YDL138W,YDR343C,Q12300,P39003,63.0,55.0,15.0,16.0,8.0,8.0,1249.0,1270.0,0.29,0.29,557.0,557.0,2.5330000000000002e-26,2.695e-28,0.763,0.7655,0.5674,0.7491,0.7467,0.7382,1.0,1.0,0.7161,0.7721,21.0,32.0,8.0,17.0,7.0,7.0,259.0,251.0,0.321,0.321,4.665e-70,3.068e-69,1568,0.0125458921869534,1.8231584845846125,103.20575451850893,0.2218394330750509,0.0773166361025048,4.66347413687561,265.6078842282295,4.428148473523503,0.2062804704366412,3.951274699966971,217.37706410884857,2.122182335096345,0.0311253873354894,2.8059646694380573,160.18101167678833,0.8276677271359079,0.26513671875,0.8647,20.1,0.004602017777028,55.0,15.0,8.0,1249.0,0.29,557.0,2.695e-28,0.763,0.5674,0.7382,1.0,0.7161,21.0,8.0,7.0,251.0,0.321,4.665e-70,0.0716770999821761,YDR343C_sn2299,hxt6,YDL138W_dma730,-0.0039,0.4611,False
YDL138W,YHR094C,0.169069,0.169069,0.226316,False,27,1,YDL138W_YHR094C,YDL138W,YHR094C,False,set(),"{'YMR307W', 'YDR011W', 'YGR281W', 'YNR060W', 'YOR153W', 'YBR078W', 'YLR413W'}",0,7,set(),7,0,0.0,0.0,YDL138W,YHR094C,Q12300,P32465,25.0,53.0,2.0,16.0,7.0,8.0,1454.0,1474.0,0.291,0.293,562.0,562.0,5.828e-29,8.332e-32,0.8075,0.8063,0.5982,0.7952,0.7964,0.791,1.0,1.0,0.7673,0.7905,18.0,32.0,6.0,17.0,7.0,7.0,263.0,255.0,0.324,0.324,2.2690000000000002e-71,1.386e-70,1577,0.0104995037704124,1.6695001429897889,94.6412079334259,0.166666921523891,0.0748218681732688,4.59896532097321,262.15287733078003,4.320558433546997,0.1662005351521741,3.554327473031295,192.79120069742203,1.5546147194403372,0.0289564570352081,2.709731303804498,155.14557099342346,0.7251472311624675,0.23046875,0.8213,18.66,0.003851097232049,25.0,2.0,7.0,1454.0,0.291,562.0,8.332e-32,0.8063,0.5982,0.791,1.0,0.7673,18.0,6.0,7.0,255.0,0.324,2.2690000000000002e-71,-0.6449983451993071,YHR094C_sn2351,hxt1,YDL138W_dma730,-0.026,0.1533,False
YDL138W,YFL011W,0.176933,0.176933,0.247253,False,27,1,YDL138W_YFL011W,YDL138W,YFL011W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDL138W,YFL011W,Q12300,P43581,50.0,51.0,9.0,16.0,8.0,8.0,1311.0,1352.0,0.3,0.294,545.0,547.0,7.691e-27,9.803000000000001e-30,0.7852,0.7745,0.572,0.7745,0.7838,0.7629,1.0,1.0,0.7394,0.8011,9.0,32.0,2.0,17.0,4.0,7.0,277.0,266.0,0.328,0.328,5.561e-76,1.398e-74,1573,0.0126630794545231,1.83444396363662,103.7670288681984,0.2152528083460329,0.0678226448173584,4.36149421025584,249.44059872627255,3.5129349521795987,0.1668640552588707,3.55957796100413,193.2142903804779,1.5714265700702983,0.0288275137464663,2.7020020024108087,153.96281123161316,0.7266918153518824,0.24755859375,0.8438,19.11,0.0044084090548371,50.0,9.0,8.0,1311.0,0.294,545.0,9.803000000000001e-30,0.7745,0.572,0.7629,1.0,0.7394,9.0,2.0,4.0,266.0,0.328,5.561e-76,-0.49357946788532636,YDL138W_sn462,rgt2,YFL011W_dma1486,-0.0667,1.9e-05,False
YDL138W,YBR241C,0.150721,0.150721,0.235656,False,27,1,YBR241C_YDL138W,YDL138W,YBR241C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YBR241C,YDL138W,P38142,Q12300,288.0,562.0,11.0,25.0,33.0,31.0,944.0,913.0,0.228,0.223,517.0,519.0,3.105e-21,1.644e-19,0.7785,0.777,0.7785,0.5133,0.7627,0.777,1.0,1.0,0.7209,0.6541,137.0,223.0,14.0,23.0,46.0,66.0,117.0,119.0,0.259,0.257,8.542000000000001e-26,9.944000000000001e-26,951,0.0239077713727547,2.5186427221781487,143.38759237527847,0.5680776155892892,0.3042165830223277,10.185513773810747,561.0765075683594,87.01699368361292,0.3141883927371974,5.013519539082074,277.50624883174896,3.9106800811074978,0.1218847600699291,5.531662889605637,305.95004987716675,7.539321383209985,0.4306640625,1.098,26.4,0.0098241352349254,288.0,11.0,31.0,913.0,0.223,517.0,3.105e-21,0.777,0.5133,0.7627,1.0,0.6541,137.0,14.0,46.0,117.0,0.257,8.542000000000001e-26,5.299897242625192,YDL138W_sn462,rgt2,YBR241C_dma416,-0.0326,0.09286,False
YDL138W,YGL104C,0.129751,0.129751,0.203704,False,27,1,YDL138W_YGL104C,YDL138W,YGL104C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDL138W,YGL104C,Q12300,P53142,751.0,334.0,27.0,15.0,38.0,33.0,816.0,842.0,0.177,0.185,507.0,502.0,1.129e-17,3.104e-18,0.754,0.7622,0.498,0.7622,0.754,0.7484,1.0,1.0,0.6444,0.7079,237.0,,25.0,,68.0,,80.0,,0.22,,8.153e-14,,1574,0.0215407327575632,2.3958906795916897,136.55283111333847,0.4857627445680941,0.3716968919997645,11.779515375435652,651.711500287056,155.65599326120093,0.2616803772114363,4.557842180887886,249.97232860326767,2.897092854735269,0.1516304495223149,6.225972553303012,346.33058404922485,10.6406255687128,0.3935546875,1.063,25.5,0.0083714340105983,334.0,15.0,33.0,816.0,0.177,502.0,3.104e-18,0.754,0.498,0.7484,1.0,0.6444,237.0,25.0,68.0,80.0,0.22,8.153e-14,6.635853559279599,YDL138W_sn462,rgt2,YGL104C_dma1661,-0.0944,0.1754,False
YDL138W,YBR298C,0.136304,0.136304,0.1693809999999999,False,27,1,YBR298C_YDL138W,YDL138W,YBR298C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YBR298C,YDL138W,P38156,Q12300,99.0,499.0,8.0,24.0,7.0,29.0,995.0,941.0,0.198,0.201,644.0,635.0,6.422e-23,1.5750000000000002e-20,0.7256,0.7257,0.7256,0.5883,0.72,0.7257,1.0,1.0,0.7023,0.6767,21.0,234.0,6.0,24.0,10.0,68.0,96.0,99.0,0.254,0.245,6.881e-19,1.305e-19,1045,0.0159795705395304,2.05647407565828,117.27099198102952,0.3215394954158893,0.05214067129457,3.8013322394260394,217.39960765838623,2.103379113368509,0.2299442089030798,4.227193725872371,236.34585213661197,2.399177385412381,0.0246939386259897,2.501114987040363,142.43319630622864,0.5745707513194447,0.2392578125,0.826,19.77,0.0037007707044198,99.0,8.0,7.0,941.0,0.198,635.0,6.422e-23,0.7256,0.5883,0.72,1.0,0.6767,21.0,6.0,10.0,96.0,0.245,1.305e-19,-0.04782620863841387,YBR298C_sn2245,mal31,YDL138W_dma730,-0.0121,0.3342,False
YNR075W,YCR102W-A,0.0989305,0.0989305,0.5692309999999999,False,14,52,YCR102W-A_YNR075W,YNR075W,YCR102W-A,False,set(),set(),0,0,set(),0,0,0.0,0.0,YCR102W-A,YNR075W,Q96VG5,P52924,9.0,,8.0,,0.0,,1100.0,,0.45,,375.0,,1.8169999999999998e-24,,0.7897,,0.7768,,0.7897,,1.0,,0.7856,,1.0,14.0,0.0,13.0,0.0,0.0,76.0,73.0,0.571,0.571,9.891e-17,2.587e-12,1303,0.1435254720311297,6.351765914089729,360.6373054385185,13.850865043196125,0.1826842652769172,7.3547898288631774,411.5731399655342,20.042033267166893,0.6007581993506304,10.874174580405942,606.3729842305183,105.188847293863,0.1354340948023611,5.916083469851104,331.5840014219284,9.4182593950028,0.595703125,1.815,45.9,0.0514600331998999,9.0,8.0,0.0,1100.0,0.45,375.0,1.8169999999999998e-24,0.7897,0.7768,0.7897,1.0,0.7856,1.0,0.0,0.0,73.0,0.571,9.891e-17,9.922010322256892,YNR075W_sn165,cos10,YCR102W-A_dma602,0.0167,0.3358,False
YNR075W,YHL042W,0.1283419999999999,0.1283419999999999,0.32,False,14,52,YHL042W_YNR075W,YNR075W,YHL042W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL042W,YNR075W,P38729,P52924,4.0,11.0,3.0,10.0,0.0,0.0,267.0,239.0,0.401,0.389,132.0,136.0,1.044e-06,1.857e-05,0.6949,0.682,0.6185,0.2713,0.6061,0.6249,1.0,1.0,0.7631,0.5907,7.0,12.0,6.0,11.0,0.0,0.0,93.0,89.0,0.401,0.401,4.748e-21,2.129e-17,3787,0.0941445391143842,5.12929624977722,289.6532987356186,6.763152990588067,0.0459538113284604,3.754419802358039,212.24066919088364,2.5176076904551543,0.0777145512861996,3.0095587076494685,172.14505743980408,0.7411807827927418,0.0506295336161531,3.6271760079042825,204.8866673707962,1.9425452055147716,0.39306640625,1.389,34.78,0.0262422115655208,4.0,3.0,0.0,239.0,0.389,132.0,1.044e-06,0.682,0.2713,0.6061,1.0,0.5907,7.0,6.0,0.0,89.0,0.401,4.748e-21,2.355194669320724,YNR075W_sn165,cos10,YHL042W_dma2067,-0.0126,0.2157,False
YMR275C,YNR069C,0.17623,0.17623,0.351738,False,4,500,YMR275C_YNR069C,YMR275C,YNR069C,False,"{'YNL271C', 'YPR135W', 'YJR069C', 'YDL145C', 'YOL036W', 'YLR182W', 'YDL122W', 'YBR150C', 'YBL023C', 'YJR148W', 'YDL167C', 'YDR380W', 'YBR097W', 'YNL229C'}",set(),14,0,set(),14,0,0.0,0.0,YMR275C,YNR069C,P48524,P53755,6.0,1.0,1.0,0.0,1.0,0.0,1009.0,1074.0,0.303,0.33,561.0,502.0,2.029e-35,5.797e-38,0.5603,0.5598,0.288,0.5598,0.5603,0.5571,1.0,1.0,0.6388,0.7799,2.0,1.0,1.0,0.0,0.0,0.0,273.0,266.0,0.385,0.388,3.1289999999999996e-73,2.559e-75,5365,0.0274570395653881,2.7344389278494137,156.44593584537506,0.8022784309457871,0.3969317129706573,11.676671282640044,660.4074580073357,115.79972675497642,0.1286911356557657,3.749727046370853,210.80005651712415,1.5804885207445838,0.1583548418562248,6.420886082291099,362.07096433639526,11.979213765130774,0.1552734375,0.9155,23.27,0.0064038188620935,1.0,0.0,0.0,1009.0,0.303,502.0,5.797e-38,0.5598,0.288,0.5571,1.0,0.6388,1.0,0.0,0.0,266.0,0.385,2.559e-75,5.427839116011323,YMR275C_sn852,bul1,YNR069C_dma4280,0.0925,0.01973,False
YBL106C,YPR032W,0.546535,0.534366,0.546535,True,2,811,YBL106C_YPR032W,YBL106C,YPR032W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YBL106C,YPR032W,P38163,Q12038,1.0,1.0,0.0,0.0,0.0,0.0,5159.0,5317.0,0.533,0.544,1015.0,984.0,0.0,0.0,0.8672,0.8865,0.8672,0.8453,0.8638,0.8642,1.0,1.0,0.8317,0.8818,1.0,1.0,0.0,0.0,0.0,0.0,1118.0,1122.0,0.548,0.545,0.0,0.0,471,0.0080585960919297,1.4964095184702555,85.45917505025864,0.1343203906590871,0.0144778332202711,2.237615756199448,126.86039686203004,0.4465938164383098,0.0196783099041508,1.2914525852376968,72.77665597200394,0.0427352776476301,0.0074142571989098,1.4069870113680354,80.0480637550354,0.1020456395840142,0.0244140625,0.2275,5.76,5.330936668366552e-05,1.0,0.0,0.0,5159.0,0.533,984.0,0.0,0.8672,0.8453,0.8638,1.0,0.8317,1.0,0.0,0.0,1118.0,0.545,0.0,-4.635367993493598,YPR032W_sn229,sro7,YBL106C_dma172,-0.3609,0.002245,True
YGL210W,YKR014C,0.31982,0.303419,0.31982,False,10,414,YGL210W_YKR014C,YGL210W,YKR014C,False,"{'YMR027W', 'YDL233W', 'YCR005C', 'YNL317W', 'YLR090W', 'YDR105C', 'YER136W', 'YML102W', 'YPL083C', 'YDR004W', 'YMR293C', 'YEL040W', 'YOR272W', 'YLR210W', 'YBL056W', 'YNL309W', 'YPL139C', 'YER031C', 'YER003C', 'YGL130W', 'YGL219C', 'YPR045C', 'YER081W', 'YBL082C'}","{'YAL038W', 'YER136W', 'YDR328C', 'YMR258C', 'YKL060C'}",24,5,{'YER136W'},28,1,0.0357142857142857,1.5199694431838495,YGL210W,YKR014C,P51996,P36018,822.0,334.0,5.0,3.0,30.0,30.0,610.0,580.0,0.344,0.315,215.0,244.0,4.01e-20,4.6270000000000005e-20,0.724,0.7038,0.702,0.6688,0.6951,0.7038,1.0,1.0,0.7818,0.7288,316.0,86.0,3.0,4.0,40.0,24.0,132.0,132.0,0.345,0.358,2.3919999999999998e-33,3.632e-33,3394,0.0133006937560118,1.8744026230456845,107.65879344940186,0.2305690763176354,0.0585628960705069,4.569087639301403,260.73862969875336,4.8264344734374856,0.1342582188040489,3.3664171383764088,191.35582613945007,0.9594192576377736,0.027898795255749,2.649469292231301,151.27560663223267,0.6521688364787738,0.193359375,0.808,20.61,0.0028442767525775,334.0,3.0,30.0,580.0,0.315,215.0,4.01e-20,0.7038,0.6688,0.6951,1.0,0.7288,86.0,3.0,24.0,132.0,0.345,2.3919999999999998e-33,-0.4407427188183022,YKR014C_sn423,ypt52,YGL210W_dma1734,-0.0145,0.4066,False
YGL210W,YML001W,0.265766,0.265766,0.283654,False,10,414,YGL210W_YML001W,YGL210W,YML001W,False,"{'YMR027W', 'YDL233W', 'YCR005C', 'YNL317W', 'YLR090W', 'YDR105C', 'YER136W', 'YML102W', 'YPL083C', 'YDR004W', 'YMR293C', 'YEL040W', 'YOR272W', 'YLR210W', 'YBL056W', 'YNL309W', 'YPL139C', 'YER031C', 'YER003C', 'YGL130W', 'YGL219C', 'YPR045C', 'YER081W', 'YBL082C'}","{'YOL082W', 'YHR113W', 'YER136W', 'YKL103C', 'YDR497C'}",24,5,{'YER136W'},28,1,0.0357142857142857,1.5199694431838495,YGL210W,YML001W,P51996,P32939,676.0,374.0,4.0,1.0,30.0,30.0,661.0,668.0,0.323,0.311,213.0,212.0,1.013e-20,8.421e-21,0.7952,0.81,0.7468,0.81,0.7952,0.7972,1.0,1.0,0.7929,0.8155,380.0,301.0,7.0,4.0,48.0,52.0,120.0,118.0,0.36,0.36,3.1489999999999997e-29,9.463999999999999e-29,3395,0.0090196555579437,1.5431576672073215,88.18617933988571,0.132780796504745,0.0731474610504751,5.28592201390683,301.38323295116425,8.267224796284097,0.1356684250383225,3.363182094780765,192.31549853086472,1.0027331586380677,0.032690413066394,2.8798461868737304,163.81485748291016,0.8577252603219994,0.09326171875,0.5337,13.64,0.0009675258254741,374.0,1.0,30.0,661.0,0.311,212.0,8.421e-21,0.7952,0.7468,0.7952,1.0,0.7929,301.0,4.0,48.0,118.0,0.36,3.1489999999999997e-29,-0.787281970665946,YML001W_sn542,ypt7,YGL210W_dma1734,0.0137,0.4539,False
YPR157W,YGR141W,0.5803,0.5803,0.5803,True,3,579,YGR141W_YPR157W,YPR157W,YGR141W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YGR141W,YPR157W,P53285,Q06466,1.0,1.0,0.0,0.0,0.0,0.0,2229.0,2216.0,0.569,0.567,474.0,472.0,4.506e-65,2.814e-64,0.8291,0.8309,0.8291,0.8309,0.8291,0.8309,1.0,1.0,0.8176,0.8225,1.0,1.0,0.0,0.0,0.0,0.0,590.0,595.0,0.59,0.586,3.4749999999999995e-187,6.4779999999999995e-189,3568,0.0045819442064449,1.1066982939614658,62.71502792835236,0.0537464575391614,0.0091469713115116,1.640267208552271,93.1881473660469,0.1879228414990767,0.0558983126546779,2.4269199005054163,137.896282017231,0.3420764490232519,0.0050934003569008,1.1397530786601362,64.74324011802673,0.0578823040164243,0.0166015625,0.2517,6.363,8.098017041224859e-05,1.0,0.0,0.0,2216.0,0.567,472.0,4.506e-65,0.8291,0.8291,0.8291,1.0,0.8176,1.0,0.0,0.0,590.0,0.586,6.4779999999999995e-189,-4.223452470546454,YPR157W_sn3403,tda6,YGR141W_dma1887,-0.0555,0.2167,False
YDR343C,YOL103W,0.198246,0.18555,0.198246,False,27,1,YDR343C_YOL103W,YDR343C,YOL103W,False,{'YBR061C'},set(),1,0,set(),1,0,0.0,0.0,YDR343C,YOL103W,P39003,P30606,374.0,366.0,20.0,11.0,22.0,34.0,995.0,1005.0,0.249,0.252,565.0,547.0,5.379e-23,8.07e-24,0.7396,0.7507,0.7333,0.6773,0.7256,0.7217,1.0,1.0,0.723,0.6975,77.0,73.0,20.0,9.0,27.0,23.0,180.0,180.0,0.297,0.291,1.1689999999999999e-45,2.1779999999999998e-45,2183,0.0112150865204416,1.721814832003268,98.02760690450668,0.1848775638510345,0.0450762837045747,3.573231521543642,202.84545403718948,1.81189889387302,0.1594950406849087,3.290853896689182,185.9871724843979,0.9237790410364892,0.0183556657420173,2.152251427843316,122.50786638259888,0.3637428505197361,0.15771484375,0.625,15.664,0.0011865249006115,366.0,11.0,22.0,995.0,0.249,547.0,8.07e-24,0.7396,0.6773,0.7217,1.0,0.6975,73.0,9.0,23.0,180.0,0.291,1.1689999999999999e-45,-0.9713391164677756,YDR343C_sn2299,hxt6,YOL103W_dma4392,0.0305,0.1663,False
YDR343C,YBR241C,0.192982,0.192982,0.22541,False,27,1,YBR241C_YDR343C,YDR343C,YBR241C,False,{'YBR061C'},set(),1,0,set(),1,0,0.0,0.0,YBR241C,YDR343C,P38142,P39003,257.0,459.0,9.0,22.0,32.0,27.0,960.0,963.0,0.206,0.215,528.0,497.0,3.3790000000000002e-21,3.325e-21,0.8102,0.8258,0.8102,0.7125,0.8024,0.8258,1.0,1.0,0.7187,0.7036,120.0,218.0,7.0,23.0,42.0,61.0,123.0,117.0,0.262,0.262,1.035e-27,1.715e-25,956,0.0145713205416952,1.9610369424860488,111.63718849420547,0.2653308986989243,0.2558368412170411,9.407467081487344,522.4454236626625,66.28950693508524,0.1975587053276337,3.7803325403006847,214.8360104560852,1.6947051253569083,0.0982046157323909,4.936111232613149,275.16693019866943,4.906237660496085,0.302734375,0.839,21.34,0.0029030678783181,257.0,9.0,27.0,960.0,0.206,497.0,3.325e-21,0.8102,0.7125,0.8024,1.0,0.7036,120.0,7.0,42.0,117.0,0.262,1.035e-27,2.9074441111818223,YDR343C_sn2299,hxt6,YBR241C_dma416,-0.0536,0.2333,False
YDR343C,YGL104C,0.191228,0.191228,0.22428,False,27,1,YDR343C_YGL104C,YDR343C,YGL104C,False,{'YBR061C'},set(),1,0,set(),1,0,0.0,0.0,YDR343C,YGL104C,P39003,P53142,526.0,115.0,23.0,7.0,31.0,25.0,937.0,930.0,0.207,0.204,510.0,504.0,3.934e-21,9.226000000000001e-20,0.8139,0.82,0.7,0.82,0.8139,0.8109,1.0,1.0,0.6803,0.6933,228.0,67.0,24.0,3.0,67.0,18.0,111.0,117.0,0.247,0.247,1.2789999999999999e-23,8.363000000000001e-26,2171,0.0160960441769999,2.0669939373284323,117.45122212171556,0.3271250785170391,0.3506965576958772,11.499559580193134,639.4485060572624,142.42005047956732,0.2541233267263689,4.252318242419181,241.6752604842186,2.4183431730502822,0.1414721787343376,5.983150763542857,334.0254001617432,9.6424040345233,0.3779296875,0.965,24.5,0.0052477687607033,115.0,7.0,25.0,930.0,0.204,504.0,3.934e-21,0.8139,0.7,0.8109,1.0,0.6803,67.0,3.0,18.0,111.0,0.247,8.363000000000001e-26,5.155790126725775,YDR343C_sn2299,hxt6,YGL104C_dma1661,0.0164,0.2269,False
YDR343C,YHR094C,0.714035,0.714035,0.714035,False,27,1,YDR343C_YHR094C,YDR343C,YHR094C,False,{'YBR061C'},"{'YMR307W', 'YDR011W', 'YGR281W', 'YNR060W', 'YOR153W', 'YBR078W', 'YLR413W'}",1,7,set(),8,0,0.0,0.0,YDR343C,YHR094C,P39003,P32465,11.0,4.0,10.0,3.0,0.0,0.0,2780.0,2699.0,0.715,0.717,570.0,569.0,3.026e-57,1.708e-56,0.841,0.8408,0.841,0.8394,0.841,0.8394,1.0,1.0,0.8776,0.8461,8.0,6.0,4.0,3.0,3.0,2.0,861.0,858.0,0.738,0.772,5.38e-279,5.878e-278,2174,0.002199042685832,0.7625586457822713,43.20470607280731,0.0208721561960059,0.0054861790257698,1.2541208937505726,71.59348911046982,0.0814772364386048,0.0268032617297153,1.3138728925084353,74.88823336362839,0.0433852962794143,0.002534624929493,0.7978977478973106,45.43291115760803,0.0228875776417852,0.01708984375,0.1946,4.957,2.6778598100651844e-05,4.0,3.0,0.0,2699.0,0.715,569.0,3.026e-57,0.8408,0.8394,0.8394,1.0,0.8461,6.0,3.0,2.0,858.0,0.738,5.38e-279,-5.123226587782004,YDR343C_sn2299,hxt6,YHR094C_dma2143,0.0443,0.0005474,False
YDR343C,YFL011W,0.633333,0.633333,0.661172,False,27,1,YDR343C_YFL011W,YDR343C,YFL011W,False,{'YBR061C'},set(),1,0,set(),1,0,0.0,0.0,YDR343C,YFL011W,P39003,P43581,9.0,2.0,8.0,1.0,0.0,0.0,2907.0,2973.0,0.652,0.656,558.0,547.0,5.293e-56,1.141e-56,0.9136,0.9109,0.8753,0.9109,0.9136,0.91,1.0,1.0,0.922,0.9605,14.0,3.0,9.0,1.0,4.0,1.0,768.0,762.0,0.683,0.683,8.164e-247,3.403e-245,2170,0.0045997891364132,1.103637354896385,62.36428076028824,0.0552040211535219,0.0404634729397845,3.392481836882978,190.6910545229912,1.486962093912429,0.039620373244974,1.5948852685916215,91.04879152774812,0.0802374533720937,0.0141851554553813,1.8839365147891216,106.6621720790863,0.229229704786313,0.02734375,0.2935,7.367,9.98506735255852e-05,2.0,1.0,0.0,2907.0,0.652,547.0,1.141e-56,0.9109,0.8753,0.91,1.0,0.922,3.0,1.0,1.0,762.0,0.683,8.164e-247,-4.185338718329286,YDR343C_sn2299,hxt6,YFL011W_dma1486,-0.0408,0.05336,False
