A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YEL065W,YPR198W,0.0796178,0.0796178,0.092081,False,14,109,YEL065W_YPR198W,YEL065W,YPR198W,False,"{'YMR032W', 'YNL131W', 'YHR020W', 'YLR262C', 'YCR036W', 'YLL018C', 'YNL126W', 'YHR026W', 'YDL192W', 'YJL204C', 'YPL234C', 'YOR297C', 'YGR136W', 'YGR105W', 'YDR037W', 'YNL103W', 'YIL022W', 'YDL119C', 'YNL257C', 'YHR019C', 'YGR264C', 'YLR216C', 'YGR257C', 'YGL186C', 'YHR039C-A', 'YOL158C', 'YMR232W'}",set(),27,0,set(),27,0,0.0,0.0,YEL065W,YPR198W,P39980,P33335,51.0,190.0,5.0,6.0,8.0,16.0,763.0,762.0,0.178,0.183,572.0,567.0,2.124e-17,1.474e-16,0.7731,0.7798,0.6764,0.7798,0.7731,0.7647,1.0,1.0,0.6127,0.6251,20.0,99.0,5.0,5.0,6.0,69.0,84.0,81.0,0.221,0.218,3.484e-15,2.166e-14,2585,0.0511954667488302,3.7604509326125135,214.3670173883438,2.335178794498097,0.0627687352448455,4.272790279559801,242.8270221948624,3.407850433232121,0.2716166612211537,4.446980844993647,253.8568114042282,2.59637447428265,0.0409407739140325,3.2727527289733933,186.0894837379456,1.3580851360565926,0.31689453125,0.8955,22.4,0.0047895955091167,51.0,5.0,8.0,762.0,0.178,567.0,2.124e-17,0.7731,0.6764,0.7647,1.0,0.6127,20.0,5.0,6.0,81.0,0.218,3.484e-15,1.4694990900768312,0.351,0.27,0.382,False,False
YEL065W,YHL047C,0.3885349999999999,0.3885349999999999,0.3935479999999999,False,14,109,YEL065W_YHL047C,YEL065W,YHL047C,False,"{'YMR032W', 'YNL131W', 'YHR020W', 'YLR262C', 'YCR036W', 'YLL018C', 'YNL126W', 'YHR026W', 'YDL192W', 'YJL204C', 'YPL234C', 'YOR297C', 'YGR136W', 'YGR105W', 'YDR037W', 'YNL103W', 'YIL022W', 'YDL119C', 'YNL257C', 'YHR019C', 'YGR264C', 'YLR216C', 'YGR257C', 'YGL186C', 'YHR039C-A', 'YOL158C', 'YMR232W'}",{'YPL234C'},27,1,{'YPL234C'},27,1,0.037037037037037,2.1626971371114307,YEL065W,YHL047C,P39980,P38724,6.0,6.0,1.0,3.0,4.0,2.0,2029.0,1906.0,0.429,0.387,550.0,627.0,7.993e-38,5.413e-39,0.9104,0.813,0.8003,0.813,0.8104,0.8075,1.0,1.0,0.8665,0.8077,3.0,4.0,1.0,3.0,1.0,0.0,446.0,442.0,0.435,0.438,8.686e-135,1.534e-133,2577,0.0048682050451525,1.142106102160667,64.72325628995895,0.0577328287912114,0.0230263674693821,2.5886240688868223,146.3327003121376,0.716668188790524,0.0407871551459693,1.674038345070041,94.57644271850586,0.0973473564254606,0.00826812076697,1.4596873206043637,82.90907680988312,0.1108102876801713,0.0234375,0.252,6.387,5.2788375641997546e-05,6.0,1.0,2.0,1906.0,0.387,550.0,5.413e-39,0.813,0.8003,0.8075,1.0,0.8077,3.0,1.0,0.0,442.0,0.435,8.686e-135,-3.8196514791489222,0.96,0.954,0.949,True,True
YAR020C,YDR542W,0.8909090000000001,0.408333,0.8909090000000001,False,28,24,YAR020C_YDR542W,YAR020C,YDR542W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YAR020C,YDR542W,P39545,Q03050,4.0,33.0,3.0,30.0,0.0,2.0,40.0,34.0,0.886,0.886,53.0,53.0,0.05964,1.747,0.3165,0.3166,0.3062,0.1589,0.2936,0.3062,0.214,0.126,0.4678,0.3529,19.0,26.0,18.0,24.0,0.0,1.0,84.0,83.0,0.872,0.89,9.522e-20,4.252e-18,207,0.023928669542388,2.468946403158976,139.92617839574814,0.6077944216904807,0.1742940896625087,7.19817380665894,411.7723489999771,21.0009431129135,0.3592005882868871,6.940208286016202,373.1098942756653,13.95829569274284,0.0782829729511693,4.260089824570919,242.8747878074646,3.347248015914882,0.400390625,1.625,41.56,0.0592840206713649,4.0,3.0,0.0,34.0,0.886,53.0,0.05964,0.3165,0.1589,0.2936,0.126,0.3529,19.0,18.0,0.0,83.0,0.872,9.522e-20,5.430410340189451,,1.0,,True,True
YAR020C,YCR104W,0.909091,0.403226,0.909091,False,28,24,YAR020C_YCR104W,YAR020C,YCR104W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YAR020C,YCR104W,P39545,P25610,18.0,79.0,17.0,30.0,0.0,23.0,34.0,24.0,0.911,0.888,34.0,36.0,0.5757,5.762,0.3622,0.371,0.2934,0.1541,0.2947,0.2888,0.126,0.051,0.5515,0.2552,7.0,26.0,6.0,24.0,0.0,1.0,87.0,85.0,0.892,0.892,8.511000000000001e-21,1.011e-18,206,0.0233189949308804,2.432496054162121,138.20038449764252,0.5719417989467113,0.1744767334875199,7.172106074383737,411.1551217436791,20.317694234519944,0.3551916786699921,6.898022585735774,370.8219262957573,13.702921314482872,0.0781430137984116,4.246908539328402,242.7062394618988,3.2705655893689194,0.48095703125,1.765,44.53,0.076109030500922,18.0,17.0,0.0,24.0,0.888,34.0,0.5757,0.3622,0.1541,0.2888,0.051,0.2552,7.0,6.0,0.0,85.0,0.892,8.511000000000001e-21,5.773822961604151,,1.0,,True,True
YPL017C,YPL091W,0.208417,0.208417,0.2153209999999999,False,5,320,YPL017C_YPL091W,YPL017C,YPL091W,False,set(),"{'YPL060W', 'YMR223W'}",0,2,set(),2,0,0.0,0.0,YPL017C,YPL091W,Q02733,P41921,127.0,140.0,1.0,1.0,43.0,44.0,1221.0,1221.0,0.222,0.231,503.0,488.0,3.529e-37,6.179e-37,0.8378,0.8491,0.8122,0.8491,0.8378,0.8375,1.0,1.0,0.7076,0.7107,,207.0,,1.0,,151.0,,123.0,,0.255,,9.754000000000001e-28,5645,0.0271330246333248,2.751970764932758,156.37147003412247,0.8484033243898004,0.2591921920282717,10.188380411050415,570.3474043011665,86.67353352563298,0.2153534721063625,3.8525524089601264,218.56529480218887,1.4113127347709271,0.1103545294599971,5.339566421227135,300.01866459846497,6.500893993547364,0.3232421875,0.992,25.08,0.0064332437324154,127.0,1.0,43.0,1221.0,0.222,488.0,3.529e-37,0.8378,0.8122,0.8375,1.0,0.7076,207.0,1.0,151.0,123.0,0.255,9.754000000000001e-28,3.8500299681462153,0.872,0.901,0.877,True,True
YHL046C,YJL223C,0.983333,0.983333,0.983333,False,28,24,YHL046C_YJL223C,YHL046C,YJL223C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL046C,YJL223C,P38725,P0CE88|P0CE89,3.0,2.0,2.0,1.0,0.0,0.0,783.0,789.0,0.983,0.983,120.0,120.0,1.412e-16,8.947e-17,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,1.0,1.0,0.9913,0.9921,4.0,5.0,3.0,4.0,0.0,0.0,229.0,229.0,0.983,0.983,7.391e-69,7.391e-69,3802,0.0001031150780906,0.1630666668644788,9.281065344810486,0.0005829547162673,0.003418743756963,1.0288957993164582,58.65632373094559,0.0482534379548027,0.0012889249571346,0.4091085237051037,23.2685529589653,0.0024743860457184,0.0011763835782624,0.5296336195208444,30.1339168548584,0.0074111962075555,0.0009765625,0.1377,3.49,1.3229000442935232e-05,2.0,1.0,0.0,783.0,0.983,120.0,8.947e-17,0.9798,0.9798,0.9798,1.0,0.9913,4.0,3.0,0.0,229.0,0.983,7.391e-69,-6.341472891835295,,1.0,,True,True
YHL046C,YJR150C,0.616667,0.248322,0.616667,False,28,24,YHL046C_YJR150C,YHL046C,YJR150C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL046C,YJR150C,P38725,P47178,23.0,7.0,22.0,6.0,0.0,0.0,489.0,468.0,0.628,0.628,121.0,121.0,4.301e-11,3.724e-12,0.8396,0.8397,0.8396,0.3444,0.8316,0.8397,1.0,1.0,0.9119,0.841,25.0,22.0,23.0,20.0,1.0,1.0,148.0,149.0,0.684,0.655,1.073e-40,4.503e-38,3803,0.016155730171526,2.054770376990517,117.56512653827669,0.3323422740718413,0.3366335674467635,10.904774744059964,616.6154853701591,100.86977615187936,0.2085166018698784,5.22069447413156,296.00340527296066,4.908077575922445,0.1354340373956974,5.785940653595381,328.14090156555176,9.150859174969012,0.676513671875,1.978,50.0,0.1011318836196077,7.0,6.0,0.0,468.0,0.628,121.0,3.724e-12,0.8396,0.3444,0.8316,1.0,0.841,22.0,20.0,1.0,148.0,0.655,1.073e-40,6.0850040993678425,,1.0,,True,True
YHL046C,YIL011W,0.316667,0.141264,0.316667,False,28,24,YHL046C_YIL011W,YHL046C,YIL011W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL046C,YIL011W,P38725,P40552,25.0,10.0,24.0,9.0,0.0,0.0,183.0,165.0,0.304,0.295,105.0,105.0,0.000617,0.0005554,0.7691,0.7501,0.6815,0.3117,0.6609,0.6644,1.0,1.0,0.6934,0.6399,27.0,14.0,25.0,13.0,1.0,0.0,54.0,55.0,0.33,0.33,4.799e-08,4.963e-07,3799,0.0207780901245813,2.3329509880642854,132.671004652977,0.4878988751007441,0.3054496480077918,10.16566132554364,577.3092968463898,73.85015128512975,0.2634851317745432,5.927728538540224,336.21999710798264,8.013386258824703,0.1235640935798604,5.522394410814931,314.6605486869812,7.806111569195157,0.73583984375,2.234,56.6,0.1709842879373257,10.0,9.0,0.0,165.0,0.295,105.0,0.0005554,0.7501,0.3117,0.6609,1.0,0.6399,14.0,13.0,0.0,54.0,0.33,4.799e-08,6.924402129629649,,1.0,,True,True
YHL046C,YOR009W,0.216667,0.0533880999999999,0.216667,False,28,24,YHL046C_YOR009W,YHL046C,YOR009W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL046C,YOR009W,P38725,Q12218,30.0,13.0,28.0,12.0,1.0,0.0,92.0,106.0,0.267,0.279,127.0,118.0,0.0684,0.004552,0.5442,0.5508,0.5442,0.1493,0.5251,0.5425,0.997,1.0,0.5954,0.5535,31.0,15.0,29.0,13.0,1.0,1.0,42.0,44.0,0.315,0.308,0.0006473,0.004071,3813,0.0212052617464791,2.365245382983487,134.86479943990707,0.5310072211349052,0.3304025643068644,10.809515667523524,607.6345366835594,98.00064718448576,0.3077617343075267,6.384037881171115,360.09398621320724,10.105535812172686,0.1352757564872447,5.821577845652887,327.7258851528168,9.735736505938934,0.750732421875,2.344,58.8,0.2099359111337388,13.0,12.0,0.0,92.0,0.267,118.0,0.004552,0.5442,0.1493,0.5251,0.997,0.5535,15.0,13.0,1.0,42.0,0.308,0.0006473,8.418380263664478,,1.0,,True,True
YFL066C,YML133C,0.989796,0.282387,0.989796,False,27,48,YFL066C_YML133C,YFL066C,YML133C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YML133C,P43538,Q03099,4.0,15.0,3.0,14.0,0.0,0.0,2741.0,2624.0,0.984,0.984,392.0,392.0,9.099999999999999e-66,2.472e-58,0.9738,0.973,0.9738,0.2817,0.9693,0.973,1.0,1.0,0.9225,0.8531,5.0,20.0,4.0,19.0,0.0,0.0,781.0,782.0,0.989,0.989,8.367e-255,1.039e-238,3122,0.1247181625425402,6.05731268994769,343.2198269367218,12.490889959013405,0.1700527196254998,7.350173968338814,413.63779801130295,26.35864146683959,0.1440649125275782,4.6568125504167694,246.4254856109619,4.576204455011293,0.1051486521381491,5.331353227303079,300.8230121135712,7.022125826069126,0.482421875,1.454,30.83,0.0348342072122447,4.0,3.0,0.0,2624.0,0.984,392.0,9.099999999999999e-66,0.973,0.2817,0.9693,1.0,0.8531,5.0,4.0,0.0,781.0,0.989,8.367e-255,4.3924225242971895,1.0,1.0,1.0,True,True
YFL066C,YGR296W,0.989796,0.208714,0.989796,False,27,48,YFL066C_YGR296W,YFL066C,YGR296W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YGR296W,P43538,P0CX14|P0CX15,7.0,,6.0,,0.0,,2715.0,,0.984,,392.0,,1.327e-65,,0.9594,,0.9594,,0.9534,,1.0,,0.9229,,12.0,20.0,11.0,19.0,0.0,0.0,781.0,782.0,0.989,0.989,8.367e-255,4.099e-233,3111,0.1196974431379236,5.948261144019598,337.1176777482033,11.524089131595296,0.1676650382084401,7.301061041179133,410.85332494974136,25.743358032789583,0.1268292306662768,4.375627866525439,236.57684183120728,3.8613456405006654,0.0990665609862906,5.18787271204945,293.28979444503784,6.259550457466711,0.47705078125,1.354,29.58,0.0242741816556866,7.0,6.0,0.0,2715.0,0.984,392.0,1.327e-65,0.9594,0.9594,0.9534,1.0,0.9229,12.0,11.0,0.0,781.0,0.989,8.367e-255,3.588515801250626,1.0,1.0,1.0,True,True
YFL066C,YLR466W,0.989796,0.280753,0.989796,False,27,48,YFL066C_YLR466W,YFL066C,YLR466W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YFL066C,YLR466W,P43538,O13559,8.0,15.0,7.0,14.0,0.0,0.0,2697.0,2641.0,0.984,0.984,392.0,392.0,5.605e-66,6.41e-55,0.9458,0.9462,0.9458,0.2742,0.9426,0.9462,1.0,1.0,0.9136,0.8517,6.0,18.0,5.0,17.0,0.0,0.0,781.0,782.0,0.989,0.989,8.367e-255,1.326e-238,3120,0.1567736970121059,7.039529355152511,398.72060829401016,18.57925830544614,0.1640877815547857,7.214978173377967,403.9956897497177,25.16480617514793,0.0899818846219683,3.7243094559473255,200.7737085223198,2.381392658390126,0.0963371406158227,5.14517771016771,292.00024461746216,5.804680424389151,0.43017578125,1.285,27.69,0.0202804466351934,8.0,7.0,0.0,2641.0,0.984,392.0,5.605e-66,0.9458,0.2742,0.9426,1.0,0.8517,6.0,5.0,0.0,781.0,0.989,8.367e-255,4.298272700302891,0.7,1.0,1.0,True,True
YKR024C,YLR276C,0.12938,0.12938,0.161616,False,23,62,YKR024C_YLR276C,YKR024C,YLR276C,False,"{'YOR312C', 'YDR381W', 'YHR066W', 'YDL082W', 'YKL009W', 'YDR418W', 'YHR052W', 'YNL061W', 'YPL093W', 'YGL076C', 'YOR272W', 'YLL008W', 'YOL077C', 'YNL175C', 'YKL172W', 'YBL027W', 'YGL099W', 'YML073C', 'YOR063W'}","{'YDR087C', 'YCR016W', 'YDR412W', 'YOR206W', 'YKL009W', 'YHR052W', 'YBL054W', 'YFR001W', 'YPR143W', 'YAL025C', 'YOL077C', 'YHR088W', 'YKL172W', 'YDL031W', 'YGR103W', 'YKL021C', 'YPL043W', 'YPL211W', 'YNL002C', 'YMR049C', 'YPR016C', 'YGL111W', 'YHR066W', 'YER002W', 'YNL061W', 'YPL093W', 'YMR290C', 'YLR449W', 'YMR131C', 'YOR272W', 'YLL008W', 'YKR081C', 'YNL110C', 'YGR283C'}",19,34,"{'YOR272W', 'YLL008W', 'YOL077C', 'YKL172W', 'YHR066W', 'YKL009W', 'YHR052W', 'YNL061W', 'YPL093W'}",44,9,0.2045454545454545,14.122508266406198,YKR024C,YLR276C,P36120,Q06218,549.0,707.0,17.0,13.0,44.0,46.0,617.0,643.0,0.184,0.207,677.0,536.0,5.928e-24,1.875e-23,0.599,0.6155,0.4895,0.5613,0.599,0.5543,1.0,1.0,0.5233,0.6009,863.0,538.0,17.0,11.0,218.0,113.0,111.0,138.0,0.258,0.28,2.6349999999999998e-23,5.177e-32,4814,0.0279490407844702,2.7662155484176143,158.21876674890518,0.7946051409342447,0.0526107610580199,3.959809001733802,224.1796559691429,3.008850021347534,0.1284541564171998,3.27268666134892,186.4541727900505,0.9438744756615844,0.0261549576429362,2.59782519423366,146.87739658355713,0.6461834313265472,0.20263671875,0.6924,17.42,0.0018162457108749,549.0,13.0,44.0,617.0,0.184,536.0,5.928e-24,0.599,0.4895,0.5543,1.0,0.5233,538.0,11.0,113.0,111.0,0.258,5.177e-32,0.7873593855042809,0.963,0.979,0.924,True,True
YKR024C,YOR204W,0.153639,0.153639,0.188742,False,23,62,YKR024C_YOR204W,YKR024C,YOR204W,False,"{'YOR312C', 'YDR381W', 'YHR066W', 'YDL082W', 'YKL009W', 'YDR418W', 'YHR052W', 'YNL061W', 'YPL093W', 'YGL076C', 'YOR272W', 'YLL008W', 'YOL077C', 'YNL175C', 'YKL172W', 'YBL027W', 'YGL099W', 'YML073C', 'YOR063W'}","{'YPL226W', 'YMR146C', 'YDR429C', 'YGR054W', 'YER036C', 'YPL143W', 'YOR361C', 'YPL032C', 'YGR162W', 'YBR079C', 'YMR309C'}",19,11,set(),30,0,0.0,0.0,YKR024C,YOR204W,P36120,P06634,467.0,983.0,9.0,19.0,44.0,46.0,636.0,660.0,0.218,0.205,646.0,661.0,4.202e-25,2.1260000000000002e-28,0.5517,0.5558,0.454,0.5558,0.5517,0.5506,1.0,1.0,0.5549,0.5793,440.0,1057.0,9.0,19.0,68.0,232.0,136.0,145.0,0.268,0.268,5.472e-31,3.456e-34,4819,0.0215810237829178,2.4112655652775543,137.47739839553833,0.5422240397130521,0.1178673350836293,5.996653574555713,342.2086253166199,9.868776382822164,0.2285986667942026,4.3463027424763965,247.4323967695236,2.4832316251317152,0.0513971390078118,3.635111764059185,206.90393042564392,1.881099785533784,0.40380859375,1.044,25.73,0.0068762967289409,467.0,9.0,44.0,636.0,0.205,646.0,2.1260000000000002e-28,0.5517,0.454,0.5506,1.0,0.5549,440.0,9.0,68.0,136.0,0.268,3.456e-34,2.58859597059969,0.848,0.911,0.89,True,True
YKR024C,YLL008W,0.1590299999999999,0.156915,0.1590299999999999,False,23,62,YKR024C_YLL008W,YKR024C,YLL008W,True,"{'YOR312C', 'YDR381W', 'YHR066W', 'YDL082W', 'YKL009W', 'YDR418W', 'YHR052W', 'YNL061W', 'YPL093W', 'YGL076C', 'YOR272W', 'YOL077C', 'YNL175C', 'YKL172W', 'YBL027W', 'YGL099W', 'YML073C', 'YOR063W'}","{'YOL041C', 'YER006W', 'YNL088W', 'YDR087C', 'YLR276C', 'YDR412W', 'YOR206W', 'YKL009W', 'YHR052W', 'YFR001W', 'YKL006W', 'YPR143W', 'YAL025C', 'YOR294W', 'YDR312W', 'YOL077C', 'YHR088W', 'YNL175C', 'YKL172W', 'YDL031W', 'YGR103W', 'YCR072C', 'YNL022C', 'YNR053C', 'YDR224C', 'YKL021C', 'YPL043W', 'YPL211W', 'YBL028C', 'YBL002W', 'YLR009W', 'YNL002C', 'YMR049C', 'YPR016C', 'YGL111W', 'YDR381W', 'YHR066W', 'YBL003C', 'YDR060W', 'YER002W', 'YNL061W', 'YPL093W', 'YDR496C', 'YPL146C', 'YMR290C', 'YLR449W', 'YGL076C', 'YNL030W', 'YOR272W', 'YLR002C', 'YKR081C', 'YER126C', 'YKL082C', 'YML074C', 'YCL054W', 'YNL110C', 'YBR142W', 'YFL002C', 'YGR270W'}",18,59,"{'YGL076C', 'YOR272W', 'YOL077C', 'YDR381W', 'YHR066W', 'YNL175C', 'YKL172W', 'YKL009W', 'YHR052W', 'YNL061W', 'YPL093W'}",66,11,0.1666666666666666,16.012079850261998,YKR024C,YLL008W,P36120,P32892,477.0,1016.0,10.0,21.0,44.0,46.0,634.0,618.0,0.205,0.196,735.0,739.0,2.229e-27,2.1470000000000003e-26,0.485,0.4793,0.4807,0.4715,0.4747,0.4775,1.0,1.0,0.5332,0.5981,351.0,1117.0,7.0,21.0,53.0,232.0,141.0,156.0,0.286,0.278,1.563e-32,3.681e-37,4813,0.017963289434425,2.199724131612282,124.63119214773178,0.4189809783308717,0.0714666065679453,4.605709374712977,263.0237373113632,4.839157082902684,0.1186798354285565,3.208013907227308,177.10994267463684,0.8453538852566356,0.0316218097346313,2.8512906370074576,163.13467264175415,0.8891825417426955,0.1708984375,0.68,17.34,0.0016441467092836,477.0,10.0,44.0,618.0,0.196,735.0,2.229e-27,0.4793,0.4715,0.4747,1.0,0.5332,351.0,7.0,53.0,141.0,0.278,3.681e-37,0.6648566803375686,0.959,0.979,0.924,True,True
YCR104W,YDR542W,0.8387100000000001,0.8387100000000001,0.8666670000000001,False,28,24,YCR104W_YDR542W,YCR104W,YDR542W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YCR104W,YDR542W,P25610,Q03050,18.0,16.0,17.0,15.0,0.0,0.0,601.0,614.0,0.845,0.845,123.0,123.0,7.756e-14,7.905e-14,0.8574,0.859,0.8302,0.859,0.8574,0.8526,1.0,1.0,0.9224,0.9323,22.0,18.0,21.0,17.0,0.0,0.0,198.0,198.0,0.866,0.866,5.3450000000000004e-58,4.42e-58,1304,0.0017018362075452,0.6620858892517862,37.83761245012283,0.014175134987425,0.0193080037550339,2.4381979167311134,138.29567402601242,0.5724363253145158,0.0113101064457766,1.2075124617928503,68.93036240339279,0.043115413829968,0.0071716488073971,1.3056332219742874,74.21900629997253,0.0790913807474047,0.41259765625,1.323,33.06,0.0165346538012578,16.0,15.0,0.0,601.0,0.845,123.0,7.756e-14,0.8574,0.8302,0.8526,1.0,0.9224,18.0,17.0,0.0,198.0,0.866,4.42e-58,-3.12792998093022,,1.0,,True,True
